Concept,Vision,Bright,Dark,Color,Pattern,Large,Small,Motion,Biomotion,Fast,Slow,Shape,Complexity,Face,Body,Touch,Hot,Cold,Smooth,Rough,Light,Heavy,Pain,Audition,Loud,Low,High,Sound,Music,Speech,Taste,Smell,Head,UpperLimb,LowerLimb,Practice,Landmark,Path,Scene,Near,Toward,Away,Number,Time,Duration,Long,Short,Caused,Consequential,Social,Human,Communication,Self,Cognition,Benefit,Harm,Pleasant,Unpleasant,Happy,Sad,Angry,Disgusted,Fearful,Surprised,Drive,Needs,Attention,Arousal
tuba,4,2,4,2,5,6,0,0,5,0,4,5,5,0,0,4,4,4,0,4,0,5,0,5,6,6,0,6,6,2,0,2,5,2,0,0,0,0,4,0,0,4,0,2,4,0,0,0,4,4,0,2,0,0,4,0,4,0,5,0,0,0,0,0,0,0,2,0
tulip,6,5,6,5,5,0,5,0,4,0,0,5,"I'm happy to help! However, I don't see any ""thing"" or ""tulip"" in our conversation, so I'll assume you're asking about a generic tulip. Here's my response:

4",0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,4,4,0,0,0,2,4,4,5,6,"I'm happy to help! However, I don't see any context or information about ""this thing"" or ""tulip"". Could you please provide more context or clarify what you're referring to? I want to give you an accurate answer.",4,0,0,0,0,6,4,0,5,0,4,0,0,0,0,0,0,0,4,0
turtle,5,3,3,5,5,3,5,0,4,4,5,6,3,4,4,5,0,4,4,4,3,2,0,0,0,3,0,5,0,3,5,4,1,0,2,0,4,6,4,0,1,0,0,0,3,0,0,0,5,0,0,0,0,5,4,0,4,0,4,0,0,0,0,2,0,0,4,0
umbrella,6,3,3,4,4,3,4,0,4,0,0,6,2,0,0,5,0,4,0,0,5,3,1,0,0,0,0,2,0,0,0,0,0,5,0,0,2,5,4,4,4,5,0,2,5,0,0,0,4,0,0,1,0,0,5,0,3,0,5,0,0,0,0,0,0,0,2,0
used,5,5,4,5,5,5,5,5,5,6,5,4,4,4,Waiting for property...,5,4,5,6,5,4,4,5,5,5,5,5,4,4,5,5,5,5,5,6,4,5,5,4,5,5,5,5,5,5,5,5,4,5,5,3,5,0,6,5,5,4,5,5,5,4,4,4,4,5,5,5,5
used,4,6,4,5,6,4,5,5,5,5,4,4,4,4,4,4,5,4,6,5,5,4,5,5,5,5,5,4,4,5,5,5,5,5,5,4,4,5,4,5,4,3,4,5,5,5,4,5,4,5,4,6,0,4,5,4,0,4,4,4,5,4,4,4,5,5,5,5
vacation,5,5,4,4,0,4,4,4,2,4,4,2,4,0,0,0,0,0,0,0,5,3,1,0,0,0,0,3,0,0,0,4,1,0,4,0,5,4,5,2,0,5,4,5,5,4,6,5,5,4,0,2,4,5,5,0,6,0,6,0,0,0,0,0,4,4,0,5
van,6,0,0,4,5,6,4,"I'm happy to help! However, I don't think we've discussed what ""this thing"" refers to. Could you please provide more context or clarify what you're referring to? That way, I can give you a more accurate answer.",4,0,4,5,"I'm happy to help! However, I don't see any ""thing"" to evaluate. Please provide the thing you'd like me to assess, and I'll be happy to give you a rating.","(I'm waiting for the ""thing"" you'd like me to evaluate)

Please go ahead and provide the ""thing""!",0,4,4,4,"I'm happy to help! However, I need more information about what ""this thing"" refers to. Could you please provide more context or clarify what you're asking about?",0,4,5,4,4,4,0,0,5,0,4,6,4,4,5,5,0,4,5,4,5,4,4,2,4,4,5,4,3,4,5,0,4,0,4,3,0,0,0,4,0,0,0,0,0,5,0,4,4
verb,2,4,5,4,4,4,4,4,4,5,4,5,4,0,0,4,4,3,0,0,5,2,4,6,5,6,4,5,4,2,4,4,5,5,4,0,4,5,4,5,4,4,4,4,5,5,5,Waiting for the thing...,5,4,0,6,"I'm happy to help! However, I need more context about what ""this thing"" refers to. Could you please provide more information or clarify what you're asking about? I'll do my best to respond with a number from 0 to 6 once I understand the question better.",6,4,4,4,0,4,0,2,0,0,2,4,6,5,4
vice,4,0,4,4,4,0,4,4,4,5,4,4,"I'm happy to help! However, I need more context about what ""this thing"" refers to. Could you please provide more information or clarify what you are referring to?",5,4,4,4,"I'm happy to help! However, I don't think you provided the ""thing"" you want me to evaluate. Please provide the thing, and I'll be happy to give you a rating from 0 to 6.",0,0,3,4,4,0,4,6,0,5,0,5,4,4,4,4,3,0,4,4,4,4,4,4,4,5,4,4,4,4,5,5,0,4,"I'm happy to help! However, I need to clarify that I'm an AI assistant, I don't have personal views, self-image, or experiences. I'm designed to provide information and assist with inquiries. I don't possess personal thoughts or emotions, so I cannot provide a rating as requested.",5,3,5,0,4,4,4,4,4,4,2,4,"I'm happy to help! However, I don't think you've specified what ""this thing"" refers to. Could you please clarify or provide more context so I can provide a more accurate response?",4,5
victim,5,4,"I'm happy to help! However, I need more context about the ""thing"" you're referring to. Could you please provide more information or clarify what you mean by ""this thing""?",0,"I'm happy to help! However, I don't think you provided enough context or information about the ""thing"" you're referring to. Please provide more details or clarify what you mean by ""this thing"" so I can better understand and provide a response.",5,5,4,3,0,5,4,4,"I'm happy to help! However, I don't think you've provided the ""thing"" you're referring to. Please provide more context or information about the thing, and I'll do my best to provide a rating.","I'm happy to play along! However, I need more context about ""this thing"" to provide a response. Please provide more information or clarify what you're referring to, and I'll do my best to provide a rating from 0 to 6.",4,0,4,0,"I'm happy to help! However, I need more context about ""this thing"" to provide a response. Could you please provide more information or clarify what you're referring to?",4,5,5,4,5,4,4,3,0,5,4,5,3,4,4,0,4,5,4,4,2,4,5,4,4,4,5,"I'm happy to help! However, I don't see a specific ""thing"" or situation mentioned. Could you please provide more context or clarify what you'd like me to evaluate? I'll be happy to provide a response once I understand the scenario better.",5,6,0,5,"I'm happy to help! However, I must clarify that I'm an artificial intelligence language model, and I don't have personal views, self-image, or emotions. I exist solely to provide information and assist with inquiries. Therefore, I would respond with a 0, as I don't possess a self-image or personal relationships with abstract concepts like ""victim.""",5,4,4,0,2,0,5,4,0,2,2,4,3,5,3
visited,5,4,4,5,4,4,4,4,2,4,5,4,0,4,4,2,4,4,2,2,4,2,4,2,2,2,0,5,4,5,4,2,0,0,2,0,4,5,5,4,5,4,4,4,5,4,5,5,4,5,4,5,0,5,4,0,4,2,4,2,2,2,3,2,4,4,4,0
volcano,5,2,4,5,5,5,4,4,4,4,4,5,5,3,0,0,6,0,0,5,0,4,2,0,4,0,0,5,0,0,0,5,0,0,0,0,5,4,5,0,2,2,0,2,4,5,4,4,6,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,4,3
voter,4,4,4,4,4,0,4,4,4,4,4,4,"I'm happy to help! However, I don't think you've provided the ""thing"" you'd like me to evaluate. Please provide the visual object or concept you'd like me to assess, and I'll do my best to provide a rating on a scale of 0 to 6.",0,0,3,0,0,0,0,0,4,0,0,2,0,0,4,0,2,5,0,0,4,0,0,4,4,4,3,3,0,5,5,2,4,5,4,4,6,0,4,0,6,5,0,0,0,0,0,0,0,0,0,0,5,4,0
walked,5,4,2,2,4,4,2,5,5,2,5,4,0,0,5,2,4,1,2,2,3,4,4,2,0,0,0,2,2,2,0,0,0,0,6,0,5,6,5,5,4,5,2,4,4,5,4,5,5,3,4,2,0,5,5,1,5,0,4,4,3,0,2,0,5,4,2,5
wanted,4,4,2,4,4,4,4,5,5,5,4,4,4,4,4,2,4,4,4,4,2,4,4,5,5,4,4,5,4,4,5,4,5,2,0,0,5,5,4,4,4,4,4,4,5,5,4,5,5,5,5,6,0,5,6,5,4,4,5,4,4,2,2,4,5,5,5,4
watched,6,4,4,3,4,2,4,4,2,4,4,4,5,4,4,1,2,2,0,1,4,4,3,2,2,2,4,5,0,5,2,0,0,0,0,0,5,4,4,2,5,4,4,4,5,5,5,4,2,4,4,5,0,5,4,0,3,0,4,5,4,2,5,2,4,4,4,4
water,5,5,4,4,5,6,4,4,4,6,5,2,4,0,0,5,4,4,6,0,5,4,2,0,4,0,0,4,0,0,1,2,4,4,1,0,3,5,5,5,3,4,1,4,5,5,3,"I'm happy to help! However, I need more context about ""this thing"" and ""water"" to provide a meaningful response. Could you please provide more information or clarify what you are referring to?",6,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0
wealthy,5,5,4,4,4,4,2,2,4,4,4,0,"I'm happy to help! However, I don't think you've provided any context or information about the property you're referring to. Could you please provide more context or clarify which property you're asking about? I'd be happy to help once I have a better understanding of what you're asking.",4,4,5,5,4,5,4,4,6,4,2,4,4,4,3,4,4,4,5,4,2,0,4,4,4,4,2,3,5,4,6,5,5,5,4,5,5,1,4,"I'm just an AI, I don't have personal views or self-image, so I would rate it a 0.",4,5,3,4,4,4,4,4,2,4,2,5,5,4,5
went,4,4,5,5,4,4,4,5,4,5,5,5,0,4,5,2,5,5,4,4,5,4,4,4,4,5,5,5,5,4,4,4,4,4,4,0,5,5,5,4,5,5,4,4,4,5,5,5,4,5,0,6,0,6,6,0,3,0,4,5,5,4,5,4,5,5,4,0
whale,4,2,4,4,5,6,0,4,4,0,5,6,3,0,0,2,0,4,5,0,0,5,1,0,6,5,5,6,4,4,4,4,2,0,0,0,2,4,5,0,2,2,0,0,2,0,5,"I'm happy to play along! However, I need more context about ""this thing"" and ""whale"" to provide a meaningful response. Could you please provide more information or clarify what you're referring to?","I'm happy to play along! However, I don't think you've provided the ""thing"" you're referring to. Please provide the ""thing"" you'd like me to evaluate, and I'll be happy to respond with a number from 0 to 6.",2,0,5,0,5,2,2,4,0,3,0,0,0,0,4,0,0,4,0
whine,0,4,4,0,3,3,4,0,5,4,0,0,0,4,0,2,4,4,0,0,4,4,4,4,6,4,6,5,0,4,5,5,5,4,2,0,2,5,2,6,4,5,4,4,4,4,4,4,4,4,0,4,"I'm happy to play along, but I think there might be some confusion. As a digital AI assistant, I don't have personal views or self-image. I exist solely to provide information and assist with tasks, so I don't have a sense of self or personal identity.

That being said, if I had to provide a response, I would say 0, as I don't possess a self-image or personal views.",4,6,0,0,4,4,2,4,0,0,0,0,"I'm happy to help! However, I don't think we've established what ""this thing"" refers to. Could you please clarify or provide more context so I can better understand your question?",5,5
white,4,6,4,6,5,2,4,2,4,4,4,3,5,0,0,4,4,5,5,3,4,2,0,0,4,4,5,4,4,3,0,4,5,4,0,4,4,4,4,3,5,5,5,5,4,4,2,5,5,4,0,4,0,4,5,0,4,0,4,0,0,5,2,0,0,4,4,4
whole,4,"I'm happy to help! However, I don't think you've provided the ""thing"" you'd like me to evaluate. Please provide the object, concept, or entity you'd like me to assess, and I'll be happy to give you a rating from 0 to 6.","I'm happy to help! However, I don't think we've discussed a specific ""thing"" yet. Could you please clarify or provide more context about what you'd like me to evaluate in terms of visual darkness?",5,4,"( awaiting input about ""this thing"" )",4,5,3,4,4,4,0,"Please provide the ""thing"" you'd like me to evaluate.","I'm happy to play along! However, I need to know what ""this thing"" refers to. Please provide more context or clarify what you're asking about.",4,4,4,"I'm happy to help! However, I need more context about what ""this thing"" refers to. Could you please provide more information or clarify what you're referring to?","I'm happy to help! However, I don't think we've discussed a specific ""thing"" yet. Could you please provide more context or clarify what you're referring to?","I'm happy to help! However, I don't think we've established what ""this thing"" refers to. Could you please clarify or provide more context? I'd be happy to provide a rating once I understand what we're discussing.",4,5,4,4,4,0,4,4,5,4,4,5,5,5,0,4,4,5,5,3,4,4,6,4,5,5,"I'm happy to help! However, I don't see any context or information about ""this thing"" you're referring to. Could you please provide more context or clarify what you mean by ""this thing""? I'll do my best to provide a rating once I understand the context.","I'm happy to respond, but I don't think you've provided the ""thing"" you'd like me to evaluate. Please provide the thing, and I'll be happy to give you a rating from 0 to 6!",4,0,6,0,6,5,0,6,0,0,0,0,0,0,0,0,"Given that I'm an AI assistant, I don't have personal feelings or attachments to things. Therefore, my answer would be:

0",5,0
window,5,4,4,4,4,0,6,0,4,4,5,6,"I apologize, but you didn't specify what ""this thing"" refers to. Please provide more context or clarify what you want me to evaluate.",0,0,4,5,5,0,2,5,4,0,0,3,0,0,4,0,0,0,4,0,0,0,0,4,5,5,5,2,5,4,4,4,5,4,"I'm happy to help! However, I don't see a specific ""thing"" or ""window"" mentioned in your question. Could you please provide more context or clarify what you're referring to? I'd be happy to assist you once I understand the topic.",5,0,0,3,"I'm happy to help! However, I think there may be some confusion. As a conversational AI, I don't have personal views, self-image, or opinions. I'm designed to provide information and assist with tasks to the best of my abilities. I don't have a personal identity or consciousness.

If you meant to ask this question to someone else, please feel free to ask!",5,4,0,3,0,0,0,0,0,0,0,0,0,5,0
winter,5,1,5,5,5,0,0,2,5,0,5,4,5,4,4,2,0,6,0,0,4,5,4,0,0,0,0,5,0,2,2,4,2,2,4,0,1,5,4,0,2,4,4,6,5,5,4,2,6,2,0,2,0,0,2,2,4,4,4,4,2,0,0,2,0,0,2,2
wit,4,4,0,0,4,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,2,4,0,0,0,4,0,4,5,4,4,0,0,0,2,5,2,3,4,2,2,2,4,2,4,4,5,5,0,5,4,6,6,0,4,0,5,0,2,0,0,5,4,5,5,5
witness,4,6,4,4,4,0,5,4,4,4,4,4,"I'm happy to help! However, I don't think you've provided the ""thing"" you'd like me to evaluate. Please provide the object, image, or concept, and I'll do my best to provide a rating from 0 to 6.",0,0,4,0,4,5,0,4,5,4,2,5,0,0,4,0,4,4,4,5,4,4,0,4,4,4,4,3,3,2,4,4,4,4,5,4,5,0,4,3,5,5,2,4,1,3,2,0,0,2,1,4,4,5,5
woe,4,0,4,4,4,4,4,0,4,0,4,2,4,0,0,0,4,0,0,0,4,4,4,4,0,4,5,5,0,2,0,4,4,4,4,0,2,4,4,4,4,5,4,4,4,5,4,4,5,4,0,5,0,4,4,4,0,4,0,5,4,4,4,2,4,3,4,2
woman,0,4,"I apologize, but I don't think we've discussed a specific ""thing"" or concept related to a woman being visually dark. Could you please provide more context or clarify what you're referring to?",4,5,0,4,6,4,0,5,4,"I'm happy to help! However, I don't think we have established what ""this thing"" refers to. Could you please clarify or provide more context about what you would like me to evaluate in terms of visual complexity?",5,"I'm happy to help! However, I need to know what ""this thing"" refers to. Please provide more context or clarify what you are referring to, and I'll do my best to provide a response.",5,0,0,0,0,4,4,4,0,0,5,4,5,0,6,5,4,4,4,2,0,0,0,4,0,0,4,0,5,4,4,4,"I'm happy to help! However, I don't think we've established what ""this thing"" refers to. Could you please clarify or provide more context so I can better understand and provide a response?",4,6,0,5,"I'm happy to help! However, I must clarify that I'm an artificial intelligence language model, and I don't have personal views, self-image, or gender identity. I exist solely to provide information and assist with inquiries. Therefore, my response would be:

0",6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
wonder,4,4,4,4,4,4,4,5,4,5,4,5,4,4,3,0,4,4,0,0,5,4,2,2,4,0,4,5,0,0,4,4,4,2,1,0,4,5,4,4,3,4,2,2,2,2,4,4,4,4,0,4,3,5,5,0,4,0,5,1,0,0,2,5,5,4,5,5
worked,5,4,4,4,5,4,3,4,4,5,4,4,6,4,4,0,4,4,5,4,4,4,4,5,4,4,0,5,5,4,4,4,4,5,4,0,5,5,4,4,4,4,4,4,4,4,4,5,5,5,6,6,0,6,5,0,5,0,4,4,4,4,4,4,5,5,4,0
worker,4,3,4,4,4,4,4,4,4,4,5,4,0,4,3,4,4,4,0,4,5,3,3,4,4,0,0,5,4,5,4,5,5,5,2,0,4,5,4,5,5,3,4,4,5,4,5,4,5,5,0,5,0,5,6,0,4,0,0,0,0,0,0,0,4,4,4,4
worth,5,5,4,6,4,"I'm happy to help! However, I need more context about what ""this thing"" refers to. Could you please provide more information or clarify what you're asking about?",4,4,4,4,5,5,4,"(waiting for the ""thing"" to be specified...)

Please go ahead and specify the ""thing""!",4,4,6,3,3,4,4,0,"I'm happy to play along! However, I need to know what ""this thing"" refers to. Could you please provide more context or clarify what you're asking about?",0,3,4,0,5,0,5,4,4,4,4,5,0,4,5,4,3,0,0,4,5,5,"NaN (since you didn't specify what ""this thing"" refers to)",5,"I'm happy to help! However, I don't think you've provided the ""thing"" you'd like me to evaluate. Could you please provide more context or clarify what you're referring to? I'll be happy to assist you once I understand what you're asking about.",NaN,"I'm happy to help! However, I need to know what ""this thing"" refers to. Please provide more context or clarify what you're asking about, and I'll do my best to provide a response.",0,6,0,6,6,0,4,0,5,0,0,0,0,0,4,0,4,4
wrote,5,5,4,3,4,4,4,5,2,5,4,5,5,4,4,0,5,4,4,5,5,5,4,5,4,3,4,5,4,4,4,0,3,5,5,0,5,4,3,2,4,5,3,4,5,5,4,5,5,6,5,6,0,6,4,0,5,0,4,4,5,4,4,5,5,5,4,0
xylophone,6,4,2,4,4,2,5,4,4,0,3,5,4,0,0,5,2,4,5,0,4,2,0,5,5,2,5,6,6,0,0,0,0,6,0,0,2,0,4,0,1,2,0,0,4,0,2,0,2,4,0,2,0,0,4,0,4,0,5,0,0,0,0,0,0,0,4,2
year,2,4,4,4,4,4,6,5,4,4,5,2,"I'm happy to help! However, I don't see any ""thing"" or ""year"" mentioned in your prompt. Could you please clarify or provide more context?",0,0,0,0,5,0,0,4,4,4,0,0,0,0,4,0,0,0,4,3,2,5,0,0,3,4,5,2,5,5,6,6,5,2,5,"I'm happy to help! However, I don't think you've provided the ""thing"" you'd like me to evaluate. Please provide the thing, and I'll do my best to provide a rating from 0 to 6.",3,0,5,3,5,4,0,0,0,0,0,0,0,0,0,2,3,0,4
yellow,5,6,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,4,0,0,6,2,0,4,0,2,4,0,0,2,0,0,6,0,4,0,4,0,4,4,0,5,4,5,2,2,3,0,2,4,2,5,5
young,5,5,4,5,4,4,4,5,5,4,5,4,4,4,4,4,5,5,5,4,5,4,4,4,4,2,5,4,4,5,4,5,5,4,4,0,5,4,4,5,5,5,3,5,5,4,5,4,5,5,0,5,0,5,4,5,4,4,5,4,4,3,5,4,5,5,5,5
zone,4,4,"I'm happy to play along! However, I need more context about ""this thing"" you're referring to. Could you please provide more information or clarify what you mean by ""this thing""? That way, I can give you a more accurate response.",4,3,4,5,4,4,4,4,5,"I apologize, but you didn't specify what ""this thing"" refers to. Please provide more context or clarify what you'd like me to evaluate, and I'll be happy to provide a response!",0,"(I'm waiting for your input to respond)

Please provide the ""thing"" you'd like me to evaluate.",4,3,4,"I'm happy to play along! However, I don't think you've provided the ""thing"" you'd like me to consider. Could you please provide the object or concept you'd like me to assess?",0,5,0,3,3,4,0,0,5,4,3,5,5,5,4,5,0,3,5,5,5,3,4,4,4,4,5,5,4,5,4,0,4,0,5,4,0,0,0,4,0,0,0,0,4,4,0,5,4
zoo,5,4,5,4,0,4,5,4,0,4,4,5,4,"I'm happy to respond, but I don't see any ""thing"" or description to which I can respond! Please provide the thing or description, and I'll do my best to give you a number from 0 to 6.",0,2,0,4,0,0,3,4,2,4,0,0,0,5,0,0,5,5,4,0,0,0,5,4,5,0,0,4,0,0,4,4,2,4,4,4,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,5,0
